Sensor Position (Degrees)	Light Intensity (Volts)
181.25000	0.01992
181.25000	0.01751
181.25000	0.02041
181.25000	0.01847
181.25000	0.02121
181.25000	0.01896
181.25000	0.01960
181.25000	0.02137
181.25000	0.02024
181.25000	0.02765
181.25000	0.02202
181.25000	0.01799
181.25000	0.01702
181.25000	0.01751
181.25000	0.02250
181.25000	0.02298
181.25000	0.02041
181.25000	0.02250
181.25000	0.02105
181.25000	0.02153
181.25000	0.02153
181.25000	0.01799
181.25000	0.01944
181.25000	0.01912
181.25000	0.01896
181.25000	0.02218
181.25000	0.02105
181.25000	0.02024
181.25000	0.01815
181.25000	0.02073
181.25000	0.02202
181.25000	0.02282
181.25000	0.01831
181.25000	0.02218
181.25000	0.02089
181.25000	0.02169
181.25000	0.01670
181.25000	0.02266
181.25000	0.02347
181.25000	0.02137
181.25000	0.02073
181.25000	0.02266
181.25000	0.02202
181.25000	0.02041
181.25000	0.02057
181.25000	0.02169
181.25000	0.02121
181.25000	0.02089
181.25000	0.01896
181.25000	0.01767
181.25000	0.02137
181.25000	0.02073
181.25000	0.01928
181.25000	0.01815
181.25000	0.02363
181.25000	0.01976
181.25000	0.02202
181.25000	0.01735
181.25000	0.01912
181.25000	0.01944
181.25000	0.01992
181.25000	0.01976
181.25000	0.01976
181.25000	0.02186
181.25000	0.02153
181.25000	0.01944
181.25000	0.01992
181.25000	0.02153
181.25000	0.01815
181.25000	0.02073
181.25000	0.02250
181.25000	0.02137
181.25000	0.02298
181.25000	0.02057
181.25000	0.02363
181.25000	0.02314
181.25000	0.02089
181.25000	0.02105
181.25000	0.02041
181.25000	0.01944
181.25000	0.02105
181.25000	0.01976
181.25000	0.02169
181.25000	0.02186
181.25000	0.02057
181.25000	0.01912
181.25000	0.02121
181.25000	0.02089
181.25000	0.01960
181.25000	0.02024
181.25000	0.02041
181.25000	0.02073
181.25000	0.02186
181.25000	0.02250
181.25000	0.02169
181.25000	0.02057
181.25000	0.02250
181.25000	0.02153
181.25000	0.02298
181.25000	0.01992
181.25000	0.02202
181.25000	0.02218
181.25000	0.01992
181.25000	0.02202
181.25000	0.01863
181.25000	0.01847
181.25000	0.02363
181.25000	0.01944
181.25000	0.01912
181.25000	0.02121
181.25000	0.02024
181.25000	0.01960
181.25000	0.02218
181.25000	0.01751
181.25000	0.02314
181.25000	0.02443
181.25000	0.02266
181.25000	0.01896
181.25000	0.02073
181.25000	0.02331
181.25000	0.02169
181.25000	0.02024
181.25000	0.02153
181.25000	0.02250
181.25000	0.02427
181.25000	0.02137
181.25000	0.02057
181.25000	0.02169
181.25000	0.02218
181.25000	0.02218
181.25000	0.01912
181.25000	0.02298
181.25000	0.02314
181.25000	0.02169
181.25000	0.01702
181.25000	0.01880
181.25000	0.01960
181.25000	0.01638
181.25000	0.01960
181.25000	0.02008
181.25000	0.02153
181.25000	0.01896
181.25000	0.01767
181.25000	0.02250
181.25000	0.02089
181.25000	0.01944
181.25000	0.02089
181.25000	0.02282
181.25000	0.02105
181.25000	0.02073
181.25000	0.02153
181.25000	0.02218
181.25000	0.02314
181.25000	0.02314
181.25000	0.02041
181.25000	0.01799
181.25000	0.02266
181.25000	0.02105
181.25000	0.02024
181.25000	0.01976
181.25000	0.02347
181.25000	0.02137
181.25000	0.02234
181.25000	0.02024
181.25000	0.01767
181.25000	0.01896
181.25000	0.01847
181.25000	0.01960
181.25000	0.02250
181.25000	0.02234
181.25000	0.02218
181.25000	0.02169
181.25000	0.02169
181.25000	0.02363
181.25000	0.02459
181.25000	0.02153
181.25000	0.02202
181.25000	0.02266
181.25000	0.02331
181.25000	0.02331
181.25000	0.02041
181.25000	0.02089
181.25000	0.02266
181.25000	0.02121
181.25000	0.01944
181.25000	0.01960
181.25000	0.01976
181.25000	0.01976
181.25000	0.02008
181.25000	0.02395
181.25000	0.02234
181.25000	0.01960
181.25000	0.01831
181.25000	0.01751
181.25000	0.02282
181.25000	0.02105
181.25000	0.01815
181.25000	0.02218
181.25000	0.02169
181.25000	0.01960
181.25000	0.01461
181.25000	0.02105
181.25000	0.01686
181.25000	0.01815
181.25000	0.01992
181.25000	0.02041
181.25000	0.01880
181.25000	0.01928
181.25000	0.02041
181.25000	0.02202
181.25000	0.02089
181.26667	0.01880
181.26667	0.01847
181.35000	0.02105
181.46667	0.02024
181.55000	0.02250
181.61667	0.02298
181.70000	0.02540
181.78333	0.03120
181.85000	0.03281
181.90000	0.03700
181.93333	0.04022
181.98333	0.03941
182.01667	0.04715
182.01667	0.04473
182.01667	0.04070
182.01667	0.03925
182.01667	0.03474
182.01667	0.03233
182.01667	0.03007
182.01667	0.03281
182.01667	0.03039
182.01667	0.02943
182.01667	0.03152
182.00000	0.02927
182.00000	0.02894
182.00000	0.02975
182.00000	0.02862
182.00000	0.03023
182.00000	0.02991
182.00000	0.03523
182.00000	0.03490
182.00000	0.03152
182.00000	0.03474
182.00000	0.03329
182.00000	0.03281
182.00000	0.03265
182.00000	0.03184
182.00000	0.03184
182.00000	0.03345
182.00000	0.03152
182.00000	0.00800
182.00000	0.00430
182.00000	0.03378
182.00000	0.02492
182.00000	0.02008
182.00000	0.03394
182.00000	0.03909
182.00000	0.03378
182.00000	0.00414
182.00000	0.00462
182.00000	0.00317
182.00000	0.00269
182.00000	0.00269
182.00000	0.00446
182.00000	0.02105
182.00000	0.02814
182.00000	0.03490
182.00000	0.01606
182.00000	0.01638
182.00000	0.02218
182.00000	0.02314
182.00000	0.01767
182.00000	0.02153
182.00000	0.00543
182.00000	0.00414
182.00000	0.00349
182.00000	0.00623
182.00000	0.01010
182.00000	0.02733
182.00000	0.00446
182.00000	0.00414
182.00000	0.00478
182.00000	0.00253
182.00000	0.00333
182.00000	0.00204
182.00000	0.00317
182.00000	0.00285
182.00000	0.00494
182.00000	0.00317
182.00000	0.00285
182.00000	0.00446
182.00000	0.00285
182.00000	0.00317
182.00000	0.00124
182.00000	0.01606
182.00000	0.00607
182.00000	0.00236
182.00000	0.00140
182.00000	0.00446
182.00000	0.00591
182.00000	0.00446
182.00000	0.00333
182.00000	0.00365
182.00000	0.00430
182.00000	0.00349
182.00000	0.00543
182.00000	0.00365
182.00000	0.00333
182.00000	-0.00021
182.00000	0.19550
182.00000	0.00075
182.00000	0.00349
182.00000	0.00027
182.00000	0.00011
182.00000	0.00269
182.00000	0.00559
182.00000	0.00575
182.00000	0.00092
182.00000	0.00398
182.00000	0.00398
182.00000	0.00961
182.00000	0.00381
182.00000	0.01010
182.00000	0.01976
182.00000	0.00559
182.00000	0.00543
182.00000	0.00671
182.00000	0.01751
182.00000	0.01010
182.00000	0.00720
182.00000	0.00768
182.00000	0.00720
182.00000	0.00156
182.00000	0.00301
182.00000	0.01284
182.00000	0.01928
182.00000	0.02073
182.00000	0.01912
182.00000	0.01863
182.00000	0.01960
182.00000	0.01896
182.00000	0.02057
182.00000	0.02266
182.00000	0.02089
182.01667	0.02057
182.01667	0.02218
182.01667	0.02314
182.01667	0.02443
182.01667	0.02411
182.01667	0.02476
182.01667	0.02476
182.01667	0.02620
182.03333	0.03039
182.08333	0.03136
182.13333	0.03378
182.15000	0.03603
182.18333	0.04119
182.21667	0.04715
182.26667	0.04940
182.31667	0.05665
182.35000	0.07340
182.40000	0.08597
182.43333	0.10433
182.46667	0.12624
