Sensor Position (Degrees)	Light Intensity (Volts)
182.13333	0.00494
182.13333	0.00575
182.13333	0.00623
182.13333	0.00768
182.13333	0.00865
182.13333	0.00752
182.13333	0.01122
182.13333	0.01010
182.13333	0.01042
182.13333	0.01058
182.13333	0.00961
182.13333	0.00881
182.13333	0.00816
182.13333	0.00720
182.13333	0.00849
182.13333	0.00994
182.13333	0.00816
182.13333	0.01026
182.13333	0.00897
182.13333	0.00752
182.13333	0.00945
182.13333	0.00865
182.13333	0.01010
182.13333	0.00510
182.13333	0.00784
182.13333	0.01219
182.13333	0.01171
182.13333	0.01251
182.13333	0.01235
182.13333	0.01074
182.13333	0.01187
182.13333	0.01058
182.13333	0.00349
182.13333	0.00092
182.13333	0.20774
182.13333	0.03200
182.13333	0.00381
182.13333	0.00607
182.13333	0.01090
182.13333	0.20694
182.13333	0.00494
182.13333	0.00575
182.13333	0.00414
182.13333	0.00317
182.13333	0.00494
182.13333	0.21805
182.13333	0.01606
182.13333	0.01139
182.13333	0.01670
182.13333	0.09080
182.13333	0.24383
182.13333	0.00800
182.13333	0.00333
182.13333	0.00365
182.13333	0.00446
182.13333	0.00913
182.13333	0.00462
182.13333	0.00526
182.13333	0.00655
182.13333	0.18986
182.13333	0.06889
182.13333	0.00816
182.13333	0.01074
182.13333	0.00929
182.13333	0.00655
182.13333	0.00446
182.13333	0.00575
182.13333	0.02379
182.13333	0.08645
182.13333	0.09338
182.13333	0.09386
182.13333	0.09096
182.13333	0.09434
182.13333	0.09595
182.13333	0.09821
182.13333	0.09724
182.13333	0.10675
182.13333	0.14669
182.13333	0.18568
182.13333	0.18519
182.13333	0.18986
182.13333	0.18471
182.13333	0.18793
182.13333	0.19035
182.13333	0.18568
182.13333	0.18439
182.13333	0.18390
182.13333	0.18664
182.13333	0.18986
182.13333	0.18310
182.13333	0.18278
182.13333	0.18519
182.13333	0.19228
182.13333	0.20372
182.13333	0.21838
182.13333	0.23754
182.13333	0.26428
182.15000	0.29263
182.16667	0.37543
182.18333	0.47739
182.18333	0.43551
182.18333	0.29376
182.18333	0.12140
182.18333	0.02105
182.18333	0.00849
182.18333	0.00688
182.18333	0.00510
182.18333	0.00655
182.18333	0.00526
182.18333	0.00720
182.18333	0.00736
182.18333	0.00478
182.18333	0.00526
182.18333	0.00736
182.18333	0.00446
182.16667	0.00559
182.16667	0.00752
182.16667	0.00414
182.16667	0.00543
182.18333	0.00543
182.18333	0.00704
182.18333	0.00720
182.18333	0.00623
182.18333	0.00784
182.18333	0.00704
182.18333	0.00688
182.18333	0.00800
182.18333	0.00961
182.18333	0.00671
182.18333	0.00961
182.18333	0.00639
182.18333	0.00688
182.18333	0.00575
182.18333	0.00671
182.18333	0.00655
182.18333	0.01139
182.18333	0.22224
182.18333	0.59257
182.18333	0.64476
182.18333	0.30375
182.18333	0.03957
182.18333	0.00671
182.18333	0.00510
182.18333	0.00108
182.18333	0.00446
182.18333	0.00333
182.18333	0.00204
182.18333	0.00253
182.18333	0.00816
182.18333	0.51009
182.16667	0.00398
182.16667	0.00317
182.16667	0.00543
182.16667	0.00526
182.16667	0.00398
182.16667	0.00575
182.16667	0.00510
182.16667	0.00430
182.16667	0.39653
182.16667	0.00301
182.16667	0.00043
182.16667	0.00204
182.16667	0.00269
182.16667	0.00478
182.16667	0.00349
182.16667	0.25816
182.16667	0.00236
182.16667	0.00543
182.16667	0.00349
182.16667	0.00365
182.16667	0.00253
182.16667	0.00220
182.16667	0.00381
182.16667	0.00333
182.16667	0.00253
182.16667	0.00607
182.16667	0.00816
182.16667	0.26219
182.16667	0.58983
182.16667	0.01267
182.16667	0.00349
182.16667	0.00575
182.16667	0.00768
182.16667	0.28168
182.16667	0.57662
182.16667	0.49882
182.16667	0.50800
182.16667	0.52652
182.16667	0.51605
182.16667	0.51557
182.16667	0.52508
182.16667	0.52040
182.16667	0.51686
182.16667	0.51734
182.16667	0.51847
182.16667	0.51799
182.16667	0.51847
182.16667	0.51928
182.16667	0.51895
182.16667	0.51670
182.16667	0.51670
182.16667	0.51557
182.18333	0.52105
182.18333	0.51750
182.18333	0.52040
182.18333	0.52073
182.18333	0.52201
182.18333	0.51944
182.18333	0.51895
182.18333	0.51783
182.18333	0.51622
182.18333	0.51396
182.18333	0.50816
182.20000	0.49721
182.20000	0.46612
182.21667	0.41167
182.21667	0.35304
182.21667	0.29247
182.21667	0.22579
182.21667	0.14541
182.21667	0.06052
182.21667	0.02250
182.21667	0.01171
182.21667	0.01010
182.21667	0.00913
182.21667	0.00333
182.21667	0.00671
182.21667	0.00559
182.21667	0.00623
182.21667	0.00655
182.21667	0.00526
182.21667	0.00269
182.21667	0.00688
182.21667	0.00526
182.21667	0.00575
182.21667	0.00688
182.21667	0.00478
182.21667	0.00607
182.21667	0.00349
182.21667	0.00494
182.21667	0.00607
182.21667	0.00494
182.21667	0.00655
182.21667	0.00591
182.21667	0.00784
182.21667	0.00704
182.21667	0.00752
182.21667	0.00720
182.21667	0.00655
182.21667	0.00639
182.23333	0.00720
182.23333	0.00220
182.23333	0.00462
182.23333	0.00398
182.23333	0.00398
182.23333	0.00494
182.23333	0.00317
182.23333	0.00381
182.23333	0.00575
182.23333	0.00365
182.23333	0.00414
182.23333	0.00446
182.23333	0.43874
182.23333	0.35046
182.23333	0.19003
182.23333	0.36496
182.23333	0.54924
182.23333	0.45807
182.21667	0.40942
182.21667	0.40829
182.21667	0.41183
182.21667	0.43616
182.21667	0.57211
182.21667	0.02169
182.21667	0.00639
182.21667	0.00462
182.21667	0.00253
182.21667	0.00301
182.21667	0.00704
182.21667	0.41812
182.21667	0.45710
182.21667	0.19437
182.21667	0.03587
182.21667	0.01251
182.21667	0.00494
182.21667	0.00236
182.21667	0.00317
182.21667	0.00414
182.21667	0.00575
182.21667	0.00365
182.21667	0.00188
182.21667	0.00494
182.21667	0.00832
182.21667	0.10111
182.21667	0.42086
182.21667	0.55697
182.21667	0.45581
182.21667	0.45404
182.21667	0.46870
182.21667	0.46741
182.21667	0.53410
182.21667	0.57469
182.21667	0.57501
182.21667	0.56518
182.21667	0.56116
182.21667	0.55745
182.21667	0.52975
182.21667	0.53828
