Sensor Position (Degrees)	Light Intensity (Volts)
130.11667	-0.00277
130.11667	-0.00068
130.11667	-0.00293
130.11667	0.00029
130.11667	-0.00197
130.11667	-0.00197
130.11667	0.00335
130.11667	0.00077
130.11667	0.00222
130.11667	0.00061
130.11667	0.00206
130.11667	-0.00100
130.11667	0.47444
130.11667	1.05122
130.11667	0.08213
130.11667	0.00093
130.11667	0.00077
130.11667	0.00110
130.11667	0.00110
130.11667	0.26661
130.11667	0.49990
130.11667	0.56515
130.13333	0.57336
130.13333	0.57626
130.13333	0.67180
130.13333	0.68002
130.13333	0.67035
130.13333	0.65714
130.13333	0.66133
130.13333	0.69098
130.13333	0.68840
130.13333	0.69001
130.11667	0.68179
130.11667	0.67922
130.11667	0.66907
130.13333	0.66278
130.13333	0.65312
130.11667	0.65070
130.11667	0.64989
130.11667	0.65714
130.11667	0.65005
130.11667	0.65102
130.10000	0.64361
130.08333	0.65585
130.06667	0.66294
130.05000	0.66987
130.01667	0.67116
129.25000	0.89623
128.03333	0.97260
127.80000	0.95262
127.81667	0.96148
127.81667	0.95617
127.81667	0.95375
127.81667	0.95617
127.81667	0.95762
127.81667	0.95584
127.81667	0.95472
127.81667	0.95649
127.81667	0.94924
127.81667	0.96148
127.81667	0.96003
127.81667	0.96648
127.81667	0.98404
127.81667	0.98307
127.83333	0.96503
127.83333	0.97051
127.83333	0.97051
127.83333	0.95294
127.83333	0.95101
127.83333	0.94070
127.83333	0.94183
127.83333	0.94279
127.83333	0.94263
127.83333	0.94022
127.83333	0.92668
127.83333	0.91992
127.83333	0.89591
127.83333	0.89172
127.83333	0.94553
127.83333	0.94602
127.83333	0.94553
127.83333	0.93619
127.83333	0.93812
127.83333	0.93812
127.83333	0.92926
127.83333	0.91476
127.81667	0.90767
127.81667	0.90236
127.80000	0.90493
127.80000	0.89817
127.78333	0.89511
127.76667	0.89929
127.70000	0.91347
126.95000	0.94682
126.15000	0.63765
126.11667	0.08938
126.13333	0.06473
126.13333	0.06667
126.13333	0.05910
126.13333	0.06441
126.13333	0.06490
126.13333	0.06248
126.13333	0.06361
126.13333	0.06989
126.13333	0.08213
126.15000	0.09325
126.15000	0.10437
126.15000	0.11983
126.15000	0.13288
126.15000	0.17655
126.15000	0.26242
126.15000	0.37987
126.15000	0.78104
126.15000	0.85257
126.15000	0.90139
126.15000	0.90638
126.15000	0.91073
126.15000	0.89059
126.15000	0.88302
126.15000	0.88528
126.15000	0.89720
126.15000	0.91106
126.15000	0.91524
126.15000	0.91943
126.15000	0.91911
126.15000	0.91702
126.15000	0.91702
126.15000	0.90944
126.15000	0.90364
126.15000	0.89688
126.15000	0.89027
126.15000	0.87819
126.13333	0.88061
126.13333	0.87819
126.11667	0.88109
126.11667	0.87609
126.11667	0.88238
126.10000	0.87803
126.10000	0.88093
126.08333	0.87271
126.08333	0.87287
126.08333	0.86321
126.06667	0.85837
126.06667	0.85547
126.06667	0.85563
126.06667	0.86772
126.05000	0.86498
126.05000	0.86820
126.05000	0.87207
126.05000	0.86111
126.05000	0.86385
126.03333	0.86353
126.03333	0.87384
126.01667	0.87384
126.01667	0.87561
126.00000	0.88061
125.83333	0.89333
