Sensor Position (Degrees)	Light Intensity (Volts)
155.23333	0.61558
155.25000	0.61686
155.25000	0.61541
155.25000	0.61686
155.25000	0.61799
155.25000	0.61332
155.25000	0.62089
155.25000	0.61719
155.25000	0.61896
155.25000	0.61574
155.25000	0.61864
155.23333	0.61751
155.23333	0.61831
155.23333	0.61171
155.23333	0.60978
155.21667	0.61026
155.21667	0.61123
155.21667	0.61558
155.21667	0.61445
155.20000	0.60430
155.20000	0.60994
155.20000	0.60752
155.20000	0.60559
155.20000	0.60655
155.20000	0.61106
155.18333	0.60236
155.18333	0.61139
155.18333	0.61074
155.18333	0.60865
155.18333	0.60671
155.18333	0.60607
155.18333	0.60881
155.16667	0.59801
155.16667	0.60945
155.15000	0.59995
155.13333	0.60124
154.81667	0.59350
153.55000	0.13321
152.96667	0.00351
152.98333	0.00238
152.98333	0.00077
152.98333	0.00190
152.98333	-0.00035
152.98333	0.00190
152.98333	0.00158
153.00000	0.00190
153.00000	0.00335
153.00000	0.41918
153.00000	0.51263
153.00000	0.50795
153.00000	0.49571
153.00000	0.48153
153.00000	0.47638
153.00000	0.47299
153.00000	0.48089
153.00000	0.47734
153.00000	0.47509
153.00000	0.48185
153.00000	0.48733
153.00000	0.49216
153.00000	0.49490
153.00000	0.49490
153.00000	0.48959
153.00000	0.49168
153.00000	0.49184
153.00000	0.48749
153.01667	0.49120
153.00000	0.48765
153.00000	0.48330
153.00000	0.48185
152.98333	0.47396
152.98333	0.46606
152.98333	0.45801
152.98333	0.46155
152.96667	0.45801
152.96667	0.45334
152.95000	0.46155
152.93333	0.45382
152.81667	0.47122
151.83333	0.44786
150.75000	0.00093
150.63333	0.00158
150.65000	-0.00052
150.65000	0.00303
150.65000	0.00238
150.65000	-0.00197
150.65000	0.00206
150.65000	0.00335
150.66667	-0.00245
150.66667	0.00303
150.66667	0.00383
150.66667	0.07891
150.66667	0.41886
150.66667	0.42224
150.66667	0.42627
150.66667	0.41821
150.66667	0.42192
150.66667	0.42128
150.66667	0.41209
150.66667	0.29480
150.66667	0.22794
150.66667	0.20007
150.66667	0.20555
150.66667	0.20829
150.66667	0.20877
150.66667	0.21747
150.66667	0.22617
150.66667	0.23551
150.66667	0.29158
150.66667	0.31091
150.66667	0.30850
150.66667	0.31591
150.66667	0.31285
150.66667	0.31301
150.66667	0.30962
150.66667	0.31768
150.66667	0.31559
150.66667	0.31720
150.66667	0.31607
150.66667	0.32122
150.66667	0.32203
150.66667	0.31542
150.66667	0.32348
150.66667	0.32396
150.66667	0.34926
150.66667	0.37922
150.66667	0.38035
150.66667	0.37987
150.66667	0.38245
150.66667	0.37745
150.66667	0.37842
150.66667	0.37246
150.66667	0.37906
150.66667	0.37310
150.66667	0.37278
150.66667	0.37826
150.66667	0.37359
150.66667	0.37197
150.66667	0.37246
150.65000	0.37165
150.65000	0.35651
150.65000	0.35651
150.63333	0.35892
150.63333	0.35860
150.63333	0.36118
150.63333	0.35892
150.63333	0.36037
150.63333	0.35522
150.63333	0.35925
150.63333	0.36327
150.61667	0.35844
150.61667	0.36327
150.60000	0.35554
150.60000	0.35747
150.56667	0.36037
149.71667	0.39437
148.15000	0.04959
147.60000	0.00287
147.60000	0.00335
147.60000	-0.00035
147.60000	-0.00035
147.60000	0.00255
147.60000	0.00142
147.60000	-0.00068
147.61667	0.00238
147.61667	0.00158
147.61667	0.00110
147.61667	0.00206
147.61667	0.00593
147.61667	0.00432
147.61667	0.00190
147.61667	0.30624
147.61667	0.32090
147.61667	0.32122
147.61667	0.32171
147.61667	0.32026
147.61667	0.31929
147.61667	0.31977
147.61667	0.31961
147.61667	0.31977
147.61667	0.31881
147.61667	0.30511
147.61667	0.27209
147.61667	0.25098
147.61667	0.25034
147.61667	0.24744
147.61667	0.25968
147.61667	0.25436
147.61667	0.26049
147.61667	0.26032
147.61667	0.25420
147.61667	0.25130
147.61667	0.24969
147.61667	0.25759
147.61667	0.24953
147.60000	0.25098
147.60000	0.25146
147.60000	0.24695
147.60000	0.24389
147.58333	0.24502
147.56667	0.24953
147.55000	0.24872
147.26667	0.27563
146.23333	0.28207
145.56667	0.09341
145.55000	0.04991
145.55000	0.05072
145.55000	0.05281
145.55000	0.04331
145.55000	0.04073
145.55000	0.04750
145.56667	0.05072
145.56667	0.14819
145.56667	0.26065
145.56667	0.26258
145.56667	0.26564
145.56667	0.26532
145.56667	0.25726
145.56667	0.26419
145.56667	0.26419
145.56667	0.26032
145.56667	0.20394
145.56667	0.05829
145.56667	0.05458
145.56667	0.05748
145.56667	0.05507
145.56667	0.06312
145.56667	0.06457
145.56667	0.07440
145.56667	0.09422
145.56667	0.10082
145.56667	0.10920
145.56667	0.12676
145.56667	0.19701
145.56667	0.25469
145.56667	0.26274
145.56667	0.26306
145.56667	0.25662
145.56667	0.26000
145.56667	0.26371
145.56667	0.26435
145.56667	0.26290
145.56667	0.25904
145.56667	0.26532
145.56667	0.26210
145.58333	0.26049
145.58333	0.25614
145.58333	0.26097
145.58333	0.25710
145.58333	0.25565
145.58333	0.26435
145.58333	0.25678
145.56667	0.26113
145.56667	0.26129
145.56667	0.26226
145.56667	0.25807
145.56667	0.25839
145.55000	0.25839
145.55000	0.24937
145.55000	0.25614
145.55000	0.25726
145.53333	0.25968
145.53333	0.25920
145.51667	0.25452
145.51667	0.25614
145.51667	0.25791
145.50000	0.25791
145.46667	0.25887
144.46667	0.24019
142.81667	0.00367
142.33333	0.00142
142.35000	0.00077
142.35000	0.00255
142.35000	0.00319
142.36667	0.00190
142.36667	-0.00084
142.36667	0.00400
142.36667	0.16044
142.36667	0.17026
142.36667	0.18347
142.36667	0.18621
142.36667	0.19217
142.36667	0.17929
142.36667	0.17558
142.36667	0.17171
142.36667	0.16833
142.36667	0.17542
